,Product,Origin,Destination,OriginStationarity,DestinationStationarity,diffLength
0,Millet,Mbeya,Dodoma,1,1,0
0,Millet,Mbeya,Iringa,1,1,0
0,Millet,Mbeya,Kigoma,1,1,0
0,Millet,Mbeya,Mwanza,1,1,0
0,Millet,Mbeya,Songea,1,1,0
0,Millet,Mbeya,Tunduma,1,1,0
0,Millet,Meru,Eldoret,1,1,54
0,Millet,Meru,Machakos,1,1,0
0,Millet,Meru,Makueni,1,1,0
0,Millet,Meru,Nairobi,1,1,49
0,Millet,Meru,Nakuru,1,1,50
0,Millet,Mombasa,Machakos,1,1,0
0,Millet,Mombasa,Makueni,1,1,0
0,Millet,Mombasa,Moshi,1,1,0
0,Millet,Mombasa,Nairobi,1,1,87
0,Millet,Mombasa,Tanga,1,1,0
0,Millet,Morogoro,Arusha,1,1,0
0,Millet,Morogoro,Dar es salaam,1,1,0
0,Millet,Morogoro,Dodoma,1,1,0
0,Millet,Morogoro,Iringa,1,1,0
0,Millet,Morogoro,Moshi,1,1,0
0,Millet,Morogoro,Tanga,1,1,0
0,Millet,Moshi,Arusha,1,1,0
0,Millet,Moshi,Dar es salaam,1,1,0
0,Millet,Moshi,Machakos,1,1,0
0,Millet,Moshi,Makueni,1,1,0
0,Millet,Moshi,Mombasa,1,1,0
0,Millet,Moshi,Morogoro,1,1,0
0,Millet,Moshi,Nairobi,1,1,0
0,Millet,Moshi,Tanga,1,1,0
0,Millet,Mulindi,Gicumbi,1,1,4
0,Millet,Mulindi,Kabale,1,1,79
0,Millet,Mulindi,Ruhengeri,1,1,82
0,Millet,Musoma,Arusha,1,1,0
0,Millet,Musoma,Kampala,1,1,0
0,Millet,Musoma,Kisumu,1,1,0
0,Millet,Musoma,Mwanza,1,1,0
0,Millet,Musoma,Nairobi,1,1,0
0,Millet,Musoma,Nakuru,1,1,0
0,Millet,Mwanza,Arusha,1,1,23
0,Millet,Mwanza,Dodoma,1,1,0
0,Millet,Mwanza,Gitega,1,1,0
0,Millet,Mwanza,Kigoma,1,1,0
0,Millet,Mwanza,Kobero,1,1,0
0,Millet,Mwanza,Mbeya,1,1,0
0,Millet,Mwanza,Musoma,1,1,0
0,Millet,Nairobi,Arusha,1,1,77
0,Millet,Nairobi,Machakos,1,1,0
0,Millet,Nairobi,Makueni,1,1,0
0,Millet,Nairobi,Meru,1,1,49
0,Millet,Nairobi,Mombasa,1,1,87
0,Millet,Nairobi,Moshi,1,1,0
0,Millet,Nairobi,Musoma,1,1,0
0,Millet,Nairobi,Nakuru,1,1,87
0,Millet,Nakuru,Eldoret,1,1,89
0,Millet,Nakuru,Kisumu,1,1,80
0,Millet,Nakuru,Meru,1,1,50
0,Millet,Nakuru,Musoma,1,1,0
0,Millet,Nakuru,Nairobi,1,1,87
0,Millet,Ngozi,Bujumbura,1,1,13
0,Millet,Ngozi,Gitega,1,1,13
0,Millet,Ngozi,Kamembe,1,1,0
0,Millet,Ngozi,Kigali,1,1,13
0,Millet,Ngozi,Kobero,1,1,12
0,Millet,Ngozi,Rubavu,1,1,0
0,Millet,Ngozi,Ruhuha,1,1,0
0,Millet,Rubavu,Kamembe,1,1,0
0,Millet,Rubavu,Ngozi,1,1,0
0,Millet,Rubavu,Ruhengeri,1,1,0
0,Millet,Ruhengeri,Gicumbi,1,1,11
0,Millet,Ruhengeri,Kabale,1,1,84
0,Millet,Ruhengeri,Kasese,1,1,64
0,Millet,Ruhengeri,Kigali,1,1,90
0,Millet,Ruhengeri,Mulindi,1,1,82
0,Millet,Ruhengeri,Rubavu,1,1,0
0,Millet,Ruhuha,Kamembe,1,1,0
0,Millet,Ruhuha,Kigali,1,1,14
0,Millet,Ruhuha,Kobero,1,1,0
0,Millet,Ruhuha,Ngozi,1,1,0
0,Millet,Songea,Dar es salaam,1,1,0
0,Millet,Songea,Iringa,1,1,0
0,Millet,Songea,Mbeya,1,1,0
0,Millet,Soroti,Kampala,1,1,55
0,Millet,Soroti,Lira,1,1,55
0,Millet,Soroti,Mbale,1,1,0
0,Millet,Tanga,Dar es salaam,1,1,0
0,Millet,Tanga,Mombasa,1,1,0
0,Millet,Tanga,Morogoro,1,1,0
0,Millet,Tanga,Moshi,1,1,0
0,Millet,Tororo,Busia,1,1,76
0,Millet,Tororo,Eldoret,1,1,76
0,Millet,Tororo,Kampala,1,1,76
0,Millet,Tororo,Kisumu,1,1,76
0,Millet,Tororo,Kitale,1,1,0
0,Millet,Tororo,Mbale,1,1,19
0,Millet,Tunduma,Kigoma,1,1,0
0,Millet,Tunduma,Mbeya,1,1,0
0,Mixed Beans,Arusha,Dodoma,1,1,0
0,Mixed Beans,Arusha,Kigoma,1,1,0
0,Mixed Beans,Arusha,Machakos,1,1,22
0,Mixed Beans,Arusha,Makueni,1,1,21
0,Mixed Beans,Arusha,Morogoro,1,1,0
0,Mixed Beans,Arusha,Moshi,1,1,0
0,Mixed Beans,Arusha,Musoma,1,1,0
0,Mixed Beans,Arusha,Mwanza,1,1,0
0,Mixed Beans,Arusha,Nairobi,1,1,27
0,Mixed Beans,Bujumbura,Gitega,1,1,42
0,Mixed Beans,Bujumbura,Kamembe,1,1,30
0,Mixed Beans,Bujumbura,Kigoma,1,1,13
0,Mixed Beans,Bujumbura,Ngozi,1,1,43
0,Mixed Beans,Busia,Eldoret,1,1,83
0,Mixed Beans,Busia,Kampala,1,1,83
0,Mixed Beans,Busia,Kisumu,1,1,71
0,Mixed Beans,Busia,Kitale,1,1,0
0,Mixed Beans,Busia,Tororo,1,1,76
0,Mixed Beans,Dar es salaam,Morogoro,1,1,0
0,Mixed Beans,Dar es salaam,Moshi,1,1,0
0,Mixed Beans,Dar es salaam,Songea,1,1,0
0,Mixed Beans,Dar es salaam,Tanga,1,1,0
0,Mixed Beans,Dodoma,Arusha,1,1,0
0,Mixed Beans,Dodoma,Iringa,1,1,0
0,Mixed Beans,Dodoma,Mbeya,1,1,0
0,Mixed Beans,Dodoma,Morogoro,1,1,0
0,Mixed Beans,Dodoma,Mwanza,1,1,0
0,Mixed Beans,Eldoret,Busia,1,1,83
0,Mixed Beans,Eldoret,Kisumu,1,1,71
0,Mixed Beans,Eldoret,Kitale,1,1,0
0,Mixed Beans,Eldoret,Meru,1,1,47
0,Mixed Beans,Eldoret,Nakuru,1,1,59
0,Mixed Beans,Eldoret,Tororo,1,1,76
0,Mixed Beans,Gicumbi,Kigali,1,1,11
0,Mixed Beans,Gicumbi,Mulindi,1,1,4
0,Mixed Beans,Gicumbi,Ruhengeri,1,1,13
0,Mixed Beans,Gitega,Bujumbura,1,1,42
0,Mixed Beans,Gitega,Kigoma,1,1,12
0,Mixed Beans,Gitega,Kobero,1,1,12
0,Mixed Beans,Gitega,Mwanza,1,1,0
0,Mixed Beans,Gitega,Ngozi,1,1,46
0,Mixed Beans,Gulu,Lira,1,1,42
0,Mixed Beans,Gulu,Masindi,1,1,42
0,Mixed Beans,Iringa,Dodoma,1,1,0
0,Mixed Beans,Iringa,Mbeya,1,1,0
0,Mixed Beans,Iringa,Morogoro,1,1,0
0,Mixed Beans,Iringa,Songea,1,1,0
0,Mixed Beans,Kabale,Kasese,1,1,61
0,Mixed Beans,Kabale,Mulindi,1,1,75
0,Mixed Beans,Kabale,Ruhengeri,1,1,79
0,Mixed Beans,Kamembe,Bujumbura,1,1,30
0,Mixed Beans,Kamembe,Kigali,1,1,34
0,Mixed Beans,Kamembe,Ngozi,1,1,34
0,Mixed Beans,Kamembe,Rubavu,1,1,34
0,Mixed Beans,Kamembe,Ruhuha,1,1,16
0,Mixed Beans,Kampala,Busia,1,1,83
0,Mixed Beans,Kampala,Kasese,1,1,73
0,Mixed Beans,Kampala,Masindi,1,1,92
0,Mixed Beans,Kampala,Mbale,1,1,42
0,Mixed Beans,Kampala,Musoma,1,1,0
0,Mixed Beans,Kampala,Soroti,1,1,19
0,Mixed Beans,Kampala,Tororo,1,1,76
0,Mixed Beans,Kapchorwa,Kitale,1,1,0
0,Mixed Beans,Kapchorwa,Mbale,1,1,0
0,Mixed Beans,Kasese,Kabale,1,1,61
0,Mixed Beans,Kasese,Kampala,1,1,73
0,Mixed Beans,Kasese,Masindi,1,1,73
0,Mixed Beans,Kasese,Ruhengeri,1,1,70
0,Mixed Beans,Kicukiro,Kigali,1,1,0
0,Mixed Beans,Kigali,Gicumbi,1,1,11
0,Mixed Beans,Kigali,Kamembe,1,1,34
0,Mixed Beans,Kigali,Kicukiro,1,1,0
0,Mixed Beans,Kigali,Kobero,1,1,10
0,Mixed Beans,Kigali,Ngozi,1,1,45
0,Mixed Beans,Kigali,Ruhengeri,1,1,90
0,Mixed Beans,Kigali,Ruhuha,1,1,16
0,Mixed Beans,Kigoma,Arusha,1,1,0
0,Mixed Beans,Kigoma,Bujumbura,1,1,13
0,Mixed Beans,Kigoma,Gitega,1,1,12
0,Mixed Beans,Kigoma,Kobero,1,1,12
0,Mixed Beans,Kigoma,Mbeya,1,1,0
0,Mixed Beans,Kigoma,Mwanza,1,1,0
0,Mixed Beans,Kigoma,Tunduma,1,1,0
0,Mixed Beans,Kisumu,Busia,1,1,71
0,Mixed Beans,Kisumu,Eldoret,1,1,71
0,Mixed Beans,Kisumu,Kitale,1,1,0
0,Mixed Beans,Kisumu,Musoma,1,1,0
0,Mixed Beans,Kisumu,Nakuru,1,1,52
0,Mixed Beans,Kisumu,Tororo,1,1,68
0,Mixed Beans,Kitale,Busia,1,1,0
0,Mixed Beans,Kitale,Eldoret,1,1,0
0,Mixed Beans,Kitale,Kapchorwa,1,1,0
0,Mixed Beans,Kitale,Kisumu,1,1,0
0,Mixed Beans,Kitale,Mbale,1,1,0
0,Mixed Beans,Kitale,Tororo,1,1,0
0,Mixed Beans,Kobero,Gitega,1,1,12
0,Mixed Beans,Kobero,Kigali,1,1,10
0,Mixed Beans,Kobero,Kigoma,1,1,12
0,Mixed Beans,Kobero,Mwanza,1,1,0
0,Mixed Beans,Kobero,Ngozi,1,1,12
0,Mixed Beans,Kobero,Ruhuha,1,1,0
0,Mixed Beans,Lira,Gulu,1,1,42
0,Mixed Beans,Lira,Masindi,1,1,87
0,Mixed Beans,Lira,Soroti,1,1,19
0,Mixed Beans,Machakos,Arusha,1,1,22
0,Mixed Beans,Machakos,Makueni,1,1,30
0,Mixed Beans,Machakos,Meru,1,1,5
0,Mixed Beans,Machakos,Mombasa,1,1,35
0,Mixed Beans,Machakos,Moshi,1,1,0
0,Mixed Beans,Machakos,Nairobi,1,1,0
0,Mixed Beans,Makueni,Arusha,1,1,21
0,Mixed Beans,Makueni,Machakos,1,1,30
0,Mixed Beans,Makueni,Meru,1,1,8
0,Mixed Beans,Makueni,Mombasa,1,1,37
0,Mixed Beans,Makueni,Moshi,1,1,0
0,Mixed Beans,Makueni,Nairobi,1,1,0
0,Mixed Beans,Masindi,Gulu,1,1,42
0,Mixed Beans,Masindi,Kampala,1,1,92
0,Mixed Beans,Masindi,Kasese,1,1,73
0,Mixed Beans,Masindi,Lira,1,1,87
0,Mixed Beans,Mbale,Kampala,1,1,42
0,Mixed Beans,Mbale,Kapchorwa,1,1,0
0,Mixed Beans,Mbale,Kitale,1,1,0
0,Mixed Beans,Mbale,Soroti,1,1,19
0,Mixed Beans,Mbale,Tororo,1,1,42
0,Mixed Beans,Mbeya,Dodoma,1,1,0
0,Mixed Beans,Mbeya,Iringa,1,1,0
0,Mixed Beans,Mbeya,Kigoma,1,1,0
0,Mixed Beans,Mbeya,Mwanza,1,1,0
0,Mixed Beans,Mbeya,Songea,1,1,0
0,Mixed Beans,Mbeya,Tunduma,1,1,0
0,Mixed Beans,Meru,Eldoret,1,1,47
0,Mixed Beans,Meru,Machakos,1,1,5
0,Mixed Beans,Meru,Makueni,1,1,8
0,Mixed Beans,Meru,Nairobi,1,1,27
0,Mixed Beans,Meru,Nakuru,1,1,27
0,Mixed Beans,Mombasa,Machakos,1,1,35
0,Mixed Beans,Mombasa,Makueni,1,1,37
0,Mixed Beans,Mombasa,Moshi,1,1,0
0,Mixed Beans,Mombasa,Nairobi,1,1,29
0,Mixed Beans,Mombasa,Tanga,1,1,0
0,Mixed Beans,Morogoro,Arusha,1,1,0
0,Mixed Beans,Morogoro,Dar es salaam,1,1,0
0,Mixed Beans,Morogoro,Dodoma,1,1,0
0,Mixed Beans,Morogoro,Iringa,1,1,0
0,Mixed Beans,Morogoro,Moshi,1,1,0
0,Mixed Beans,Morogoro,Tanga,1,1,0
0,Mixed Beans,Moshi,Arusha,1,1,0
0,Mixed Beans,Moshi,Dar es salaam,1,1,0
0,Mixed Beans,Moshi,Machakos,1,1,0
0,Mixed Beans,Moshi,Makueni,1,1,0
0,Mixed Beans,Moshi,Mombasa,1,1,0
0,Mixed Beans,Moshi,Morogoro,1,1,0
0,Mixed Beans,Moshi,Nairobi,1,1,0
0,Mixed Beans,Moshi,Tanga,1,1,0
0,Mixed Beans,Mulindi,Gicumbi,1,1,4
0,Mixed Beans,Mulindi,Kabale,1,1,75
0,Mixed Beans,Mulindi,Ruhengeri,1,1,82
0,Mixed Beans,Musoma,Arusha,1,1,0
0,Mixed Beans,Musoma,Kampala,1,1,0
0,Mixed Beans,Musoma,Kisumu,1,1,0
0,Mixed Beans,Musoma,Mwanza,1,1,0
0,Mixed Beans,Musoma,Nairobi,1,1,0
0,Mixed Beans,Musoma,Nakuru,1,1,0
0,Mixed Beans,Mwanza,Arusha,1,1,0
0,Mixed Beans,Mwanza,Dodoma,1,1,0
0,Mixed Beans,Mwanza,Gitega,1,1,0
0,Mixed Beans,Mwanza,Kigoma,1,1,0
0,Mixed Beans,Mwanza,Kobero,1,1,0
0,Mixed Beans,Mwanza,Mbeya,1,1,0
0,Mixed Beans,Mwanza,Musoma,1,1,0
0,Mixed Beans,Nairobi,Arusha,1,1,27
0,Mixed Beans,Nairobi,Machakos,1,1,0
0,Mixed Beans,Nairobi,Makueni,1,1,0
0,Mixed Beans,Nairobi,Meru,1,1,27
0,Mixed Beans,Nairobi,Mombasa,1,1,29
0,Mixed Beans,Nairobi,Moshi,1,1,0
0,Mixed Beans,Nairobi,Musoma,1,1,0
0,Mixed Beans,Nairobi,Nakuru,1,1,10
0,Mixed Beans,Nakuru,Eldoret,1,1,59
0,Mixed Beans,Nakuru,Kisumu,1,1,52
0,Mixed Beans,Nakuru,Meru,1,1,27
0,Mixed Beans,Nakuru,Musoma,1,1,0
0,Mixed Beans,Nakuru,Nairobi,1,1,10
0,Mixed Beans,Ngozi,Bujumbura,1,1,43
0,Mixed Beans,Ngozi,Gitega,1,1,46
0,Mixed Beans,Ngozi,Kamembe,1,1,34
0,Mixed Beans,Ngozi,Kigali,1,1,45
0,Mixed Beans,Ngozi,Kobero,1,1,12
0,Mixed Beans,Ngozi,Rubavu,1,1,34
0,Mixed Beans,Ngozi,Ruhuha,1,1,16
0,Mixed Beans,Rubavu,Kamembe,1,1,34
0,Mixed Beans,Rubavu,Ngozi,1,1,34
0,Mixed Beans,Rubavu,Ruhengeri,1,1,59
0,Mixed Beans,Ruhengeri,Gicumbi,1,1,13
0,Mixed Beans,Ruhengeri,Kabale,1,1,79
0,Mixed Beans,Ruhengeri,Kasese,1,1,70
0,Mixed Beans,Ruhengeri,Kigali,1,1,90
0,Mixed Beans,Ruhengeri,Mulindi,1,1,82
0,Mixed Beans,Ruhengeri,Rubavu,1,1,59
0,Mixed Beans,Ruhuha,Kamembe,1,1,16
0,Mixed Beans,Ruhuha,Kigali,1,1,16
0,Mixed Beans,Ruhuha,Kobero,1,1,0
0,Mixed Beans,Ruhuha,Ngozi,1,1,16
0,Mixed Beans,Songea,Dar es salaam,1,1,0
0,Mixed Beans,Songea,Iringa,1,1,0
0,Mixed Beans,Songea,Mbeya,1,1,0
0,Mixed Beans,Soroti,Kampala,1,1,19
0,Mixed Beans,Soroti,Lira,1,1,19
0,Mixed Beans,Soroti,Mbale,1,1,19
0,Mixed Beans,Tanga,Dar es salaam,1,1,0
0,Mixed Beans,Tanga,Mombasa,1,1,0
0,Mixed Beans,Tanga,Morogoro,1,1,0
0,Mixed Beans,Tanga,Moshi,1,1,0
0,Mixed Beans,Tororo,Busia,1,1,76
0,Mixed Beans,Tororo,Eldoret,1,1,76
0,Mixed Beans,Tororo,Kampala,1,1,76
0,Mixed Beans,Tororo,Kisumu,1,1,68
0,Mixed Beans,Tororo,Kitale,1,1,0
0,Mixed Beans,Tororo,Mbale,1,1,42
0,Mixed Beans,Tunduma,Kigoma,1,1,0
0,Mixed Beans,Tunduma,Mbeya,1,1,0
0,Morogoro Rice,Arusha,Dodoma,1,1,0
0,Morogoro Rice,Arusha,Kigoma,1,1,0
0,Morogoro Rice,Arusha,Machakos,1,1,0
0,Morogoro Rice,Arusha,Makueni,1,1,0
0,Morogoro Rice,Arusha,Morogoro,1,1,0
0,Morogoro Rice,Arusha,Moshi,1,1,0
0,Morogoro Rice,Arusha,Musoma,1,1,0
0,Morogoro Rice,Arusha,Mwanza,1,1,0
0,Morogoro Rice,Arusha,Nairobi,1,1,0
0,Morogoro Rice,Bujumbura,Gitega,1,1,0
0,Morogoro Rice,Bujumbura,Kamembe,1,1,0
0,Morogoro Rice,Bujumbura,Kigoma,1,1,0
0,Morogoro Rice,Bujumbura,Ngozi,1,1,0
0,Morogoro Rice,Busia,Eldoret,1,1,0
0,Morogoro Rice,Busia,Kampala,1,1,0
0,Morogoro Rice,Busia,Kisumu,1,1,0
0,Morogoro Rice,Busia,Kitale,1,1,0
0,Morogoro Rice,Busia,Tororo,1,1,0
0,Morogoro Rice,Dar es salaam,Morogoro,1,1,0
0,Morogoro Rice,Dar es salaam,Moshi,1,1,0
0,Morogoro Rice,Dar es salaam,Songea,1,1,0
0,Morogoro Rice,Dar es salaam,Tanga,1,1,0
0,Morogoro Rice,Dodoma,Arusha,1,1,0
0,Morogoro Rice,Dodoma,Iringa,1,1,0
0,Morogoro Rice,Dodoma,Mbeya,1,1,0
0,Morogoro Rice,Dodoma,Morogoro,1,1,0
0,Morogoro Rice,Dodoma,Mwanza,1,1,0
0,Morogoro Rice,Eldoret,Busia,1,1,0
0,Morogoro Rice,Eldoret,Kisumu,1,1,0
0,Morogoro Rice,Eldoret,Kitale,1,1,0
0,Morogoro Rice,Eldoret,Meru,1,1,0
0,Morogoro Rice,Eldoret,Nakuru,1,1,0
0,Morogoro Rice,Eldoret,Tororo,1,1,0
0,Morogoro Rice,Gicumbi,Kigali,1,1,0
0,Morogoro Rice,Gicumbi,Mulindi,1,1,0
0,Morogoro Rice,Gicumbi,Ruhengeri,1,1,0
0,Morogoro Rice,Gitega,Bujumbura,1,1,0
0,Morogoro Rice,Gitega,Kigoma,1,1,0
0,Morogoro Rice,Gitega,Kobero,1,1,0
0,Morogoro Rice,Gitega,Mwanza,1,1,0
0,Morogoro Rice,Gitega,Ngozi,1,1,0
0,Morogoro Rice,Gulu,Lira,1,1,0
0,Morogoro Rice,Gulu,Masindi,1,1,0
0,Morogoro Rice,Iringa,Dodoma,1,1,0
0,Morogoro Rice,Iringa,Mbeya,1,1,0
0,Morogoro Rice,Iringa,Morogoro,1,1,0
0,Morogoro Rice,Iringa,Songea,1,1,0
0,Morogoro Rice,Kabale,Kasese,1,1,0
0,Morogoro Rice,Kabale,Mulindi,1,1,0
0,Morogoro Rice,Kabale,Ruhengeri,1,1,0
0,Morogoro Rice,Kamembe,Bujumbura,1,1,0
0,Morogoro Rice,Kamembe,Kigali,1,1,0
0,Morogoro Rice,Kamembe,Ngozi,1,1,0
0,Morogoro Rice,Kamembe,Rubavu,1,1,0
0,Morogoro Rice,Kamembe,Ruhuha,1,1,0
0,Morogoro Rice,Kampala,Busia,1,1,0
0,Morogoro Rice,Kampala,Kasese,1,1,0
0,Morogoro Rice,Kampala,Masindi,1,1,0
0,Morogoro Rice,Kampala,Mbale,1,1,0
0,Morogoro Rice,Kampala,Musoma,1,1,0
0,Morogoro Rice,Kampala,Soroti,1,1,0
0,Morogoro Rice,Kampala,Tororo,1,1,0
0,Morogoro Rice,Kapchorwa,Kitale,1,1,0
0,Morogoro Rice,Kapchorwa,Mbale,1,1,0
0,Morogoro Rice,Kasese,Kabale,1,1,0
0,Morogoro Rice,Kasese,Kampala,1,1,0
0,Morogoro Rice,Kasese,Masindi,1,1,0
0,Morogoro Rice,Kasese,Ruhengeri,1,1,0
0,Morogoro Rice,Kicukiro,Kigali,1,1,0
0,Morogoro Rice,Kigali,Gicumbi,1,1,0
0,Morogoro Rice,Kigali,Kamembe,1,1,0
0,Morogoro Rice,Kigali,Kicukiro,1,1,0
0,Morogoro Rice,Kigali,Kobero,1,1,0
0,Morogoro Rice,Kigali,Ngozi,1,1,0
0,Morogoro Rice,Kigali,Ruhengeri,1,1,0
0,Morogoro Rice,Kigali,Ruhuha,1,1,0
0,Morogoro Rice,Kigoma,Arusha,1,1,0
0,Morogoro Rice,Kigoma,Bujumbura,1,1,0
0,Morogoro Rice,Kigoma,Gitega,1,1,0
0,Morogoro Rice,Kigoma,Kobero,1,1,0
0,Morogoro Rice,Kigoma,Mbeya,1,1,0
0,Morogoro Rice,Kigoma,Mwanza,1,1,0
0,Morogoro Rice,Kigoma,Tunduma,1,1,0
0,Morogoro Rice,Kisumu,Busia,1,1,0
0,Morogoro Rice,Kisumu,Eldoret,1,1,0
0,Morogoro Rice,Kisumu,Kitale,1,1,0
0,Morogoro Rice,Kisumu,Musoma,1,1,0
0,Morogoro Rice,Kisumu,Nakuru,1,1,0
0,Morogoro Rice,Kisumu,Tororo,1,1,0
0,Morogoro Rice,Kitale,Busia,1,1,0
0,Morogoro Rice,Kitale,Eldoret,1,1,0
0,Morogoro Rice,Kitale,Kapchorwa,1,1,0
0,Morogoro Rice,Kitale,Kisumu,1,1,0
0,Morogoro Rice,Kitale,Mbale,1,1,0
0,Morogoro Rice,Kitale,Tororo,1,1,0
0,Morogoro Rice,Kobero,Gitega,1,1,0
0,Morogoro Rice,Kobero,Kigali,1,1,0
0,Morogoro Rice,Kobero,Kigoma,1,1,0
0,Morogoro Rice,Kobero,Mwanza,1,1,0
0,Morogoro Rice,Kobero,Ngozi,1,1,0
0,Morogoro Rice,Kobero,Ruhuha,1,1,0
0,Morogoro Rice,Lira,Gulu,1,1,0
0,Morogoro Rice,Lira,Masindi,1,1,0
0,Morogoro Rice,Lira,Soroti,1,1,0
0,Morogoro Rice,Machakos,Arusha,1,1,0
0,Morogoro Rice,Machakos,Makueni,1,1,0
0,Morogoro Rice,Machakos,Meru,1,1,0
0,Morogoro Rice,Machakos,Mombasa,1,1,0
0,Morogoro Rice,Machakos,Moshi,1,1,0
0,Morogoro Rice,Machakos,Nairobi,1,1,0
0,Morogoro Rice,Makueni,Arusha,1,1,0
0,Morogoro Rice,Makueni,Machakos,1,1,0
0,Morogoro Rice,Makueni,Meru,1,1,0
0,Morogoro Rice,Makueni,Mombasa,1,1,0
0,Morogoro Rice,Makueni,Moshi,1,1,0
0,Morogoro Rice,Makueni,Nairobi,1,1,0
0,Morogoro Rice,Masindi,Gulu,1,1,0
0,Morogoro Rice,Masindi,Kampala,1,1,0
0,Morogoro Rice,Masindi,Kasese,1,1,0
0,Morogoro Rice,Masindi,Lira,1,1,0
0,Morogoro Rice,Mbale,Kampala,1,1,0
0,Morogoro Rice,Mbale,Kapchorwa,1,1,0
0,Morogoro Rice,Mbale,Kitale,1,1,0
0,Morogoro Rice,Mbale,Soroti,1,1,0
0,Morogoro Rice,Mbale,Tororo,1,1,0
0,Morogoro Rice,Mbeya,Dodoma,1,1,0
0,Morogoro Rice,Mbeya,Iringa,1,1,0
0,Morogoro Rice,Mbeya,Kigoma,1,1,0
0,Morogoro Rice,Mbeya,Mwanza,1,1,0
0,Morogoro Rice,Mbeya,Songea,1,1,0
0,Morogoro Rice,Mbeya,Tunduma,1,1,0
0,Morogoro Rice,Meru,Eldoret,1,1,0
0,Morogoro Rice,Meru,Machakos,1,1,0
0,Morogoro Rice,Meru,Makueni,1,1,0
0,Morogoro Rice,Meru,Nairobi,1,1,0
0,Morogoro Rice,Meru,Nakuru,1,1,0
0,Morogoro Rice,Mombasa,Machakos,1,1,0
0,Morogoro Rice,Mombasa,Makueni,1,1,0
0,Morogoro Rice,Mombasa,Moshi,1,1,0
0,Morogoro Rice,Mombasa,Nairobi,1,1,0
0,Morogoro Rice,Mombasa,Tanga,1,1,0
0,Morogoro Rice,Morogoro,Arusha,1,1,0
0,Morogoro Rice,Morogoro,Dar es salaam,1,1,0
0,Morogoro Rice,Morogoro,Dodoma,1,1,0
0,Morogoro Rice,Morogoro,Iringa,1,1,0
0,Morogoro Rice,Morogoro,Moshi,1,1,0
0,Morogoro Rice,Morogoro,Tanga,1,1,0
0,Morogoro Rice,Moshi,Arusha,1,1,0
0,Morogoro Rice,Moshi,Dar es salaam,1,1,0
0,Morogoro Rice,Moshi,Machakos,1,1,0
0,Morogoro Rice,Moshi,Makueni,1,1,0
0,Morogoro Rice,Moshi,Mombasa,1,1,0
0,Morogoro Rice,Moshi,Morogoro,1,1,0
0,Morogoro Rice,Moshi,Nairobi,1,1,0
0,Morogoro Rice,Moshi,Tanga,1,1,0
0,Morogoro Rice,Mulindi,Gicumbi,1,1,0
0,Morogoro Rice,Mulindi,Kabale,1,1,0
0,Morogoro Rice,Mulindi,Ruhengeri,1,1,0
0,Morogoro Rice,Musoma,Arusha,1,1,0
0,Morogoro Rice,Musoma,Kampala,1,1,0
0,Morogoro Rice,Musoma,Kisumu,1,1,0
0,Morogoro Rice,Musoma,Mwanza,1,1,0
0,Morogoro Rice,Musoma,Nairobi,1,1,0
0,Morogoro Rice,Musoma,Nakuru,1,1,0
0,Morogoro Rice,Mwanza,Arusha,1,1,0
0,Morogoro Rice,Mwanza,Dodoma,1,1,0
0,Morogoro Rice,Mwanza,Gitega,1,1,0
0,Morogoro Rice,Mwanza,Kigoma,1,1,0
0,Morogoro Rice,Mwanza,Kobero,1,1,0
0,Morogoro Rice,Mwanza,Mbeya,1,1,0
0,Morogoro Rice,Mwanza,Musoma,1,1,0
0,Morogoro Rice,Nairobi,Arusha,1,1,0
0,Morogoro Rice,Nairobi,Machakos,1,1,0
0,Morogoro Rice,Nairobi,Makueni,1,1,0
0,Morogoro Rice,Nairobi,Meru,1,1,0
0,Morogoro Rice,Nairobi,Mombasa,1,1,0
0,Morogoro Rice,Nairobi,Moshi,1,1,0
0,Morogoro Rice,Nairobi,Musoma,1,1,0
0,Morogoro Rice,Nairobi,Nakuru,1,1,0
0,Morogoro Rice,Nakuru,Eldoret,1,1,0
0,Morogoro Rice,Nakuru,Kisumu,1,1,0
0,Morogoro Rice,Nakuru,Meru,1,1,0
0,Morogoro Rice,Nakuru,Musoma,1,1,0
0,Morogoro Rice,Nakuru,Nairobi,1,1,0
0,Morogoro Rice,Ngozi,Bujumbura,1,1,0
0,Morogoro Rice,Ngozi,Gitega,1,1,0
0,Morogoro Rice,Ngozi,Kamembe,1,1,0
0,Morogoro Rice,Ngozi,Kigali,1,1,0
0,Morogoro Rice,Ngozi,Kobero,1,1,0
0,Morogoro Rice,Ngozi,Rubavu,1,1,0
0,Morogoro Rice,Ngozi,Ruhuha,1,1,0
0,Morogoro Rice,Rubavu,Kamembe,1,1,0
0,Morogoro Rice,Rubavu,Ngozi,1,1,0
0,Morogoro Rice,Rubavu,Ruhengeri,1,1,0
0,Morogoro Rice,Ruhengeri,Gicumbi,1,1,0
0,Morogoro Rice,Ruhengeri,Kabale,1,1,0
0,Morogoro Rice,Ruhengeri,Kasese,1,1,0
0,Morogoro Rice,Ruhengeri,Kigali,1,1,0
0,Morogoro Rice,Ruhengeri,Mulindi,1,1,0
0,Morogoro Rice,Ruhengeri,Rubavu,1,1,0
0,Morogoro Rice,Ruhuha,Kamembe,1,1,0
