,Chain,Length,ChainAverage,startingChain,startingEdgeWeight,oneLevelDown,oneLevelDownEdgeWeight,marginalAvgIncrease
878,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",4,0.29068377953631774,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.29542120245578046,-0.004737422919462719
879,"[('Nakuru', 'Eldoret')]",1,0.3421790844734028,"('Nakuru', 'Eldoret')",0.3421790844734028,[],0.0,0.3421790844734028
880,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu'), ('Kisumu', 'Eldoret')]",3,0.30754434935485175,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Kisumu')]",0.32308076864331275,-0.015536419288461
881,"[('Nakuru', 'Meru'), ('Meru', 'Makueni')]",2,0.3394689489194672,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru')]",0.417191554711556,-0.07772260579208878
882,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",3,0.39362937225518896,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos')]",0.3694717545157967,0.024157617739392234
883,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Makueni')]",4,0.4245698593398385,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",0.4372917486245032,-0.012721889284664722
884,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi'), ('Nairobi', 'Makueni')]",5,0.38021039904484794,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi')]",0.38581753191183826,-0.0056071328669903275
885,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni')]",3,0.36104099604736595,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi')]",0.36267056028260547,-0.0016295642352395223
886,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Makueni')]",5,0.39432246938298876,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",0.3824169347952426,0.01190553458774618
887,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni')]",4,0.33578504845622464,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.31891200077968473,0.01687304767653991
888,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni')]",4,0.2843387374075874,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi')]",0.25985769401782094,0.024481043389766477
889,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Makueni')]",6,0.33764071806719925,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",0.3167799401338445,0.02086077793335478
890,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Makueni')]",7,0.3096282854452341,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru')]",0.31760860916487665,-0.00798032371964258
891,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni')]",5,0.27947443106263015,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.25274199095682653,0.026732440105803612
892,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni')]",5,0.2698937982068993,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru')]",0.27193066197677945,-0.0020368637698801595
893,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",6,0.3085698683268548,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos')]",0.2818949204454311,0.026674947881423716
894,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Makueni')]",7,0.338401504364988,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",0.3304010565115119,0.00800044785347609
895,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Makueni')]",2,0.42151045903069095,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi')]",0.4852390504844951,-0.06372859145380416
896,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Makueni')]",4,0.43287756920855697,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",0.4298552230334181,0.003022346175138857
897,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru'), ('Meru', 'Makueni')]",5,0.3746127933095341,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos'), ('Machakos', 'Meru')]",0.402829405855073,-0.028216612545538866
898,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni')]",3,0.3676793745813942,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.3583169661291692,0.009362408452225024
899,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni')]",3,0.3517116531551762,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru')]",0.396694308169075,-0.04498265501389881
900,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",4,0.3892712945980403,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos')]",0.3717135235527292,0.017557771045311088
901,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Makueni')]",5,0.4148952997971896,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",0.4220180768750259,-0.0071227770778363175
902,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",4,0.423453560603706,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",0.373627501857636,0.04982605874606999
903,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",3,0.3551140297749263,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni')]",0.3394689489194672,0.01564508085545907
904,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa')]",4,0.3170286617974161,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi')]",0.34557325513860704,-0.028544593341190916
905,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Mombasa')]",4,0.3918230770628528,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",0.39362937225518896,-0.0018062951923361603
906,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa')]",5,0.3540129732232594,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Nairobi')]",0.38466749608561346,-0.03065452286235404
907,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",3,0.4372917486245032,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos')]",0.3694717545157967,0.06781999410870648
908,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",5,0.4195998665435975,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Machakos')]",0.38126689896901783,0.03833296757457966
909,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Mombasa')]",4,0.3673817949069855,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni')]",0.36104099604736595,0.0063407988596195786
910,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa')]",3,0.31891200077968473,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi')]",0.36267056028260547,-0.043758559502920735
911,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",6,0.3587052157010399,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Machakos')]",0.31585991147286463,0.042845304228175285
912,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",7,0.32768356913138313,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos')]",0.28680887451296094,0.04087469461842219
913,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Mombasa')]",5,0.30475182822323876,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni')]",0.2843387374075874,0.020413090815651347
914,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa')]",4,0.25274199095682653,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi')]",0.25985769401782094,-0.007115703060994405
915,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",7,0.33776361937291227,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",0.2985689331280783,0.039194686244833965
916,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",6,0.28931219708672345,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni')]",0.2698937982068993,0.01941839887982416
917,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Mombasa')]",7,0.3196890573495676,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",0.3085698683268548,0.011119189022712805
918,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",6,0.3304010565115119,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos')]",0.2818949204454311,0.04850613606608084
919,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",4,0.46447431565931785,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Machakos')]",0.42832184193178513,0.03615247372753272
920,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",5,0.39989019047014285,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos')]",0.3566298038771995,0.043260386592943345
921,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Mombasa')]",3,0.4098083698490755,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Makueni')]",0.42151045903069095,-0.011702089181615472
922,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Mombasa')]",2,0.3583169661291692,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi')]",0.4852390504844951,-0.12692208435532593
923,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",5,0.4140022608082837,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",0.3742698917998755,0.03973236900840815
924,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",4,0.3603847877378432,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni')]",0.3517116531551762,0.008673134582666997
925,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Mombasa')]",5,0.3886978739756011,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",0.3892712945980403,-0.0005734206224391469
926,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",4,0.4220180768750259,"('Nakuru', 'Nairobi')",0.4852390504844951,"[('Nakuru', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Machakos')]",0.3717135235527292,0.05030455332229672
927,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi')]",5,0.38504182483773347,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos'), ('Machakos', 'Mombasa')]",0.423453560603706,-0.03841173576597251
928,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi')]",4,0.3241842427746556,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",0.3551140297749263,-0.030929787000270714
929,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi')]",3,0.34557325513860704,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni')]",0.3394689489194672,0.006104306219139821
930,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Nairobi')]",5,0.3597374380050509,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Mombasa')]",0.3918230770628528,-0.032085639057801874
931,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni'), ('Makueni', 'Nairobi')]",4,0.38466749608561346,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Makueni')]",0.39362937225518896,-0.0089618761695755
932,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Nairobi')]",5,0.41121226098724817,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Makueni')]",0.4245698593398385,-0.013357598352590316
933,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa'), ('Mombasa', 'Nairobi')]",4,0.38581753191183826,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Machakos'), ('Machakos', 'Mombasa')]",0.4372917486245032,-0.051474216712664944
934,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi')]",2,0.36267056028260547,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru')]",0.417191554711556,-0.05452099442895053
935,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi')]",3,0.25985769401782094,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu')]",0.30932529762566624,-0.0494676036078453
936,"[('Nakuru', 'Nairobi')]",1,0.4852390504844951,"('Nakuru', 'Nairobi')",0.4852390504844951,[],0.0,0.4852390504844951
937,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",3,0.373627501857636,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni')]",0.3394689489194672,0.034158552938168774
938,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",4,0.40956845654167373,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",0.3551140297749263,0.054454426766747444
939,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",5,0.36820927680631615,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.3170286617974161,0.05118061500890003
940,"[('Nakuru', 'Meru'), ('Meru', 'Machakos')]",2,0.3694717545157967,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru')]",0.417191554711556,-0.04771980019575928
941,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Machakos')]",4,0.38126689896901783,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni')]",0.36104099604736595,0.020225902921651884
942,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",5,0.4084917832939716,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Mombasa')]",0.3673817949069855,0.041109988386986096
943,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",4,0.3824169347952426,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.31891200077968473,0.06350493401555785
944,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Machakos')]",5,0.35701696031177443,"('Nakuru', 'Meru')",0.417191554711556,"[('Nakuru', 'Meru'), ('Meru', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni')]",0.33578504845622464,0.02123191185554979
945,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Machakos')]",5,0.31585991147286463,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni')]",0.2843387374075874,0.03152117406527721
946,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos')]",6,0.28680887451296094,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Meru')]",0.27982025855154563,0.006988615961415312
947,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",6,0.349448479659685,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Makueni'), ('Makueni', 'Mombasa')]",0.30475182822323876,0.044696651436446244
948,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Machakos')]",5,0.3167799401338445,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa')]",0.25274199095682653,0.06403794917701794
949,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Machakos')]",6,0.30655279384118733,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni')]",0.27947443106263015,0.027078362778557186
950,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Meru'), ('Meru', 'Machakos')]",7,0.2829814932515095,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Mombasa'), ('Mombasa', 'Makueni'), ('Makueni', 'Meru')]",0.2765197497400882,0.006461743511421314
951,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Machakos')]",6,0.2985689331280783,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni')]",0.2698937982068993,0.028675134921179013
952,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa'), ('Mombasa', 'Machakos')]",7,0.3298292741946081,"('Nakuru', 'Eldoret')",0.3421790844734028,"[('Nakuru', 'Eldoret'), ('Eldoret', 'Kisumu'), ('Kisumu', 'Nairobi'), ('Nairobi', 'Meru'), ('Meru', 'Makueni'), ('Makueni', 'Mombasa')]",0.28931219708672345,0.04051707710788466
