Date,Arusha,Babati,Bujumbura,Bukavu,Busia,Dar es salaam,Dodoma,Eldoret,Gicumbi,Gitega,Goma,Gulu,Iringa,Juba,Kabale,Kamembe,Kampala,Kapchorwa,Kasese,Kasumbalesa,Kicukiro,Kigali,Kigoma,Kimironko,Kisumu,Kitale,Kiyanzi,Kobero,Kolwezi,Likasi,Lira,Lubumbashi,Machakos,Magwi,Makueni,Masindi,Mbale,Mbeya,Meru,Mombasa,Morobo,Morogoro,Moshi,Mulindi,Musoma,Mwanza,Nairobi,Nakuru,Ngozi,Owino,Rubavu,Ruhengeri,Ruhuha,Songea,Soroti,Tanga,Tororo,Tunduma,Uvira,Yei,Product
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,440.0,,,,,,,440.5,440.0,,,,,,,,,,,,,Maize Meal
2019-08-01,,,,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Meal
2019-08-15,436.0,,,,,,,,,,,,349.0,1193.0,490.5,,,545.0,,,,,392.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,,,,,,,Maize Meal
2019-09-01,,,,,,,,,,,,,,943.0,,,,,,,,,,,,,,,,,,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Meal
2019-09-15,,,,,,,,,,,,,,782.0,,,,,,,,,,,,,,,,,,1094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Meal
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Meal
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maize Meal
2016-01-01,884.5,,,,,884.0,,,,,,,931.5,,,,,,836.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-01-15,882.0,,,,,882.5,,,,,,,884.0,,,,,,828.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-02-01,884.0,,,,,929.5,,,,,,,931.5,,,,,,844.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-02-15,871.5,,,,,917.0,,,,,,,917.0,,,,,,863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-03-01,887.0,,,,,910.0,,,,,,,865.0,,,,,,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-03-15,888.0,,,,,912.0,,,,,,,866.0,,,,,,816.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-04-01,911.0,,,,,911.0,,,,,,,820.25,,,,,,828.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-04-15,930.0,,,,,930.0,,,,,,,837.0,,,,,,942.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-05-01,932.0,,,,,930.0,,,,,,,838.5,,,,,,941.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-05-15,931.0,,,,,885.0,,,,,,,792.0,,,,,,932.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-06-01,885.5,,,,,894.0,,,,,,,792.0,,,,,,907.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-06-15,885.0,,,,,931.75,,,,,,,792.0,,,,,,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-07-01,839.5,,,,,931.0,,,,,,,792.75,,,,,,922.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-07-15,839.0,,,,,886.0,,,,,,,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-08-01,839.0,,,,,884.0,,,,,,,792.0,,,,,,957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-08-15,864.0,,,,,840.5,,,,,,,794.0,,,,,,959.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-09-01,888.0,,,,,841.0,,,,,,,796.0,,,,,,958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-09-15,889.5,,,,,842.5,,,,,,,911.25,,,,480.0,,956.5,,,,,,,,,,,,,,,,,,,,,804.0,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-10-01,888.5,,,,,842.75,,,,,,,796.0,,,,,,955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-10-15,888.0,,,,,841.5,,,,,,,750.5,,,,,,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-11-01,882.0,,,,,881.0,,,,,,,767.75,,,,,,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-11-15,885.0,,,,,889.0,,,,,,,748.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-12-01,891.0,,,,,891.0,,,,,,,750.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2016-12-15,892.0,,,,,888.0,,,,,,,845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-01-01,844.0,,,,,936.0,,,,,,,868.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-01-15,822.0,,,,,913.0,,,,,,,910.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-02-01,870.0,,,,,1007.0,,,,,,,825.25,,,,,,,,,,,,,,,,,,,,,,,,,869.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-02-15,,,,,,912.5,,,,,,,910.5,,,,,,,,,,,,,,,,,,,,,,,,,981.25,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-03-01,,,,,,916.0,,,,,,,915.0,,,,,,902.0,,,,,,,,,,,,,,,,,,,985.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-03-15,777.75,,,,,914.0,,,,,,,914.5,,,,,,931.0,,,,,,,,,,,,,,,,,,,869.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-04-01,867.5,,,,,911.25,,,,,,,913.0,,,,,,,,,,,,,,,,,,,,,,,,,867.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-04-15,860.5,,,,,996.5,,,,,,,906.0,,,,,,,,,,,,,,,,,,,,,,,,,818.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-05-01,859.0,,,,,994.5,,,,,,,901.0,,,,,,,,,,,,,,,,,,,,,,,,,814.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-05-15,859.5,,,,,995.5,,,,,,,905.0,,,,,,,,,,,,,,,,,,,,,,,,,814.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-06-01,863.5,,,,,997.0,,,,,,,906.0,,,,,,,,,,,,,,,,,,,,,,,,,770.25,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-06-15,858.0,,,,,906.5,,,,,,,906.5,,,,,,,,,,,,,,,,,,,,,,,,,747.75,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-07-01,859.0,,,,,993.5,,,,,,,896.25,,,,,,,,,,,,,,,,,,,,,,,,,717.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-07-15,857.0,,,,,904.0,,,,,,,814.0,,,,,,,,,,,,,,,,,,,,,,,,,702.25,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-08-01,870.0,,,,,904.0,,,,,,,768.5,,,,,,,,,,,,,,,,,,,,,,,,,701.25,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-08-15,862.0,,,,,904.0,,,,,,,813.5,,,,,,,,,,,,,,,,,,,,,,,,,705.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-09-01,902.5,,,,,903.0,,,,,,,902.5,,,,,,,,,,,,,,,,,,,,,,,,,745.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-09-15,903.5,,,,,990.0,,,,,,,900.0,,,,,,952.0,,,,,,,,,,,,,,,,,,,743.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-10-01,,,,,,990.5,,,,,,,900.5,,,,,,978.5,,,,,,,,,,,,,,,,,,,787.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-10-15,,,,,,990.5,,,,,,,901.25,,,,,,968.75,,,,,,,,,,,,,,,,,,,854.25,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-11-01,,,,,,1000.5,,,,,,,898.25,,,,,,973.5,,,,,,,,,,,,,,,,,,,853.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-11-15,,,,,,991.0,,,,,,,900.5,,,,,,972.5,,,,,,,,,,,,,,,,,,,832.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-12-01,,,,,,988.0,,,,,,,898.5,,,,,,915.5,,,,,,,,,,,,,,,,,,,808.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2017-12-15,,,,,,989.0,,,,,,,899.0,,,,,,890.0,,,,,,,,,,,,,,,,,,,809.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-01-01,,,,,,986.0,,,,,,,897.0,,,,,,880.0,,,,,,,,,,,,,,,,,,,808.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-01-15,893.0,,,,,983.5,,,,,,,893.0,,,,,,887.0,,,,,,,,,,,,,,,,,,,862.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-02-01,892.0,,,,,981.0,,,,,,,892.0,,,,,,886.5,,,,,,,,,,,,,,,,,,,860.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-02-15,892.0,,,,,981.0,,,,,,,892.0,,,,,,,,,,,,,,,,,,,,,,,,,825.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-03-01,891.0,,,,,1003.0,,,,,,,891.0,,,,,,,,,,,,,,,,,,,,,,,,,834.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-03-15,889.0,,,,,1000.0,,,,,,,889.0,,,,,,,,,,,,,,,,,,,,,,,,,845.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-04-01,888.0,,,,,999.5,,,,,,,888.5,,,,,,,,,,,,,,,,,,,,,,,,,955.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-04-15,881.0,,,,,998.0,,,,,,,887.0,,,,,,,,,,,,,,,,,,,,,,,,,948.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-05-01,880.0,,,,,1012.0,,,,,,,967.0,,,,,,,,,,,,,,,,,,,,,,,,,967.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-05-15,881.0,,,,,969.0,,,,,,,881.0,,,,,,,,,,,,,,,,,,,,,,,,,726.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-06-01,839.5,,,,,969.0,,,,,,,882.5,,,,,,,,,,,,,,,,,,,,,,,,,728.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-06-15,795.0,,,,,883.5,,,,,,,794.5,,,,,,,,,,,,,,,,,,,,,,,,,729.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-07-01,661.0,,,,,881.5,,,,,,,793.0,,,,,,,997.0,,,,,,,,,,,,3227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-07-15,660.0,,,,,880.0,,,,,,,792.0,,,,,,,,,,,,,,,,1176.0,,,,,,,,,726.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-08-01,615.0,,,,,878.0,,,,,,,790.0,,,,,,,,,,,,,,,,1176.0,,,,,,,,,637.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-08-15,614.0,,,,,878.0,,,,,,,790.0,,,,,,,,,,,,,,,,1176.0,,,,,,,,,637.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-09-01,613.0,,,,,876.0,,,,,,,789.0,,,,,,,,,,,,,,,,,,,,,,,,,636.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-09-15,790.0,,,,,878.0,,,,,,,790.0,,,,,,,1212.0,,,,,,,,,1207.0,,,,,,,,,636.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-10-01,789.0,,,,,877.5,,,,,,,789.0,,,,,,,1212.0,,,,,,,,,1268.0,,,,,,,,,657.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-10-15,787.0,,,,,875.0,,,,,,,788.0,,,,,,,1212.0,,,,,,,,,1270.0,,,,,,,,,656.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-11-01,656.0,,,,,874.5,,,,,,,874.0,,,,,,,1276.0,,,,,,,,,1275.0,,,,,,,,,645.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-11-15,654.0,,,,,957.0,,,,,,,785.0,,,,,,,1275.5,,,,,,,,,1275.0,,,,,,,,,633.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-12-01,784.0,,,,,958.0,,,,,,,784.0,,,,,,,535.5,,,,,,,,,1276.0,,,,,,,,,654.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2018-12-15,849.5,,,,,958.0,,,,,,,784.0,,,,,,,507.0,,,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-01-01,763.0,,,,,959.0,,,,,,,785.0,,,,,,,,,,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-01-15,694.5,,,,,868.0,,,,,,,782.0,,,,,,,,,,,,,,,,1151.0,,,,,,,,,651.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-02-01,693.0,,,,,866.0,,,,,,,778.0,,,,,,,,,,,,,,,,1139.0,,,,,,,,,649.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-02-15,645.0,,,,,860.0,,,,,,,774.0,,,,,,,,,,,,,,,,1115.0,,,,,,,,,727.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-03-01,684.0,,,,,898.0,,,,,,,769.0,,,,,,,666.0,,,,,,,,,1115.0,,,,,,,,,724.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-03-15,855.0,,,,,942.0,,,,,,,770.0,,,,,,,,,,,,,,,,1145.0,,,,,,,,,727.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-04-01,866.0,,,,,866.0,,,,,,,780.0,,,,,,,,,,,,,,,,1173.0,,,,,,,,,736.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-04-15,826.0,,,,,954.5,,,,,,,783.0,,,,,,,,,,,,,,,,1174.0,,,,,,,,,758.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-05-01,827.0,,,,,1001.0,,,,,,,783.0,,,,,,,,,,,,,,,,1058.0,,,,,,,,,761.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-05-15,871.0,,,,,1002.0,,,,,,,783.5,,,,,,,,,,,,,,,,1011.0,,,,,,,,,762.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-06-01,,,,,,785.0,,,,,,,763.5,,,,,,,,,,,,,,,,,,,,,,,,,741.0,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-06-15,,,,,,,,,,,,,697.0,,,,,,,,,,,,,,,,,,,,,,,,,741.5,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mbeya Rice
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.0,,,,,,,,,Mbeya Rice
2016-01-01,348.5,,,,329.0,558.0,,746.5,,,,,,,,,404.0,,752.5,,,,,1116.25,698.25,,,,,,336.0,,,,,,420.0,,,696.5,,,,,,,658.25,547.5,,,,,,,,,308.0,,,,Millet
2016-01-15,312.0,,,,346.5,557.0,,765.0,,,,,,,,,371.5,,771.0,,,,,1099.75,696.5,,,,,,,,,,,,,,,696.5,,,,764.75,,,656.5,547.5,,,,679.5,,,,,,,,,Millet
2016-02-01,322.0,,,,346.75,556.5,,780.0,,,,,,,448.0,,400.0,,714.0,,,,,1001.75,671.25,,,,,,308.0,,,,,,560.0,,,700.0,,,,598.5,,,660.0,497.25,,,,680.0,,,,,336.0,,,,Millet
2016-02-15,252.0,,,,345.0,550.0,,792.5,,,,,,,448.0,,400.5,,570.5,,,,,907.0,693.5,,,,,,308.0,,,,,,560.0,,,700.0,,,,615.5,,,654.0,446.0,,,,672.0,,,,,336.0,,,,Millet
2016-03-01,296.0,,,,354.0,546.0,,768.0,,,,,,,,,405.75,,593.25,,,,,885.0,689.25,,,,,,355.0,,,,,,,,,689.5,,,,571.0,,,644.75,494.25,,,,660.25,,,,,355.0,,,,Millet
2016-03-15,288.0,,,,358.5,547.0,,758.0,,,,,649.0,483.0,,,387.0,,595.0,,,,,896.0,689.25,,,,,,,,,,,502.5,,,,689.0,,,,588.5,,,649.0,543.5,,,,,,,,,,,,,Millet
2016-04-01,296.0,,,,363.25,546.0,,768.5,,,,,637.25,454.25,,,414.5,,591.25,,,,,812.0,739.0,,,,,,,,,,,503.0,,,,690.0,,,,623.5,,,525.125,498.0,,,,664.0,,,,,,,,563.5,Millet
2016-04-15,256.0,,,,378.0,558.0,,794.75,,,,,653.0,529.5,424.0,,425.0,,609.25,,,,,830.0,704.0,,,,,,,,,,,516.25,,,,704.0,,,,691.0,,,482.5,553.0,,,,667.5,,,,,,,,598.0,Millet
2016-05-01,256.0,,,,379.75,558.5,,806.0,,,,,652.25,546.75,432.0,,418.5,,607.25,,,,,844.25,708.0,,,,,,,,,,,504.5,,,,708.0,,,,704.5,,,455.0,556.0,,,,681.0,,,,,,,,790.0,Millet
2016-05-15,325.5,,,,380.0,512.5,,786.75,,,,,652.5,502.5,450.0,,393.0,,571.0,,,,,827.5,706.5,,,,,,359.5,,,,,481.0,539.5,,,706.0,,,,720.0,,,454.0,554.25,,,,677.0,,,,,343.75,,,558.5,Millet
2016-06-01,326.25,,,,378.5,518.0,,784.0,,,,,652.5,474.66666666666663,,,422.5,,574.75,,,,,869.0,705.5,,,,,,372.0,,,,,513.25,483.75,,,705.0,,,,642.0,,,453.0,554.0,,,,692.25,,,,,362.5,,,526.0,Millet
2016-06-15,373.0,,,,413.0,559.0,,774.75,,,,,653.0,418.5,453.0,,422.0,,573.0,,,,,846.0,704.5,,,,,,389.75,,,,,513.0,453.0,,,704.5,,,,611.75,,,452.5,604.0,,,,680.0,,,,,362.0,,,480.0,Millet
2016-07-01,372.75,,,,456.75,560.0,,762.0,,,,,653.25,406.5,447.0,,417.5,,568.0,,,,,839.75,705.0,,,,,,446.0,,,,,506.5,447.0,,,705.0,,,,627.0,,,453.0,603.5,,,,680.75,,,,,357.75,,,449.0,Millet
2016-07-15,372.5,,,,544.5,605.75,,742.0,,,,,698.0,652.5,449.5,,450.5,,554.75,,,,,743.0,702.0,,,,,,478.75,,,,,509.25,478.75,,,702.0,,,,606.5,,,452.0,650.0,,,,678.0,,,,,390.5,,,465.0,Millet
2016-08-01,371.5,,,,485.5,512.25,,751.4166666666667,,,,,695.0,971.0,508.5,,523.5,,569.0,,,,,744.5,702.5,,,,,,470.5,,,,,508.5,508.5,,,702.5,,,,613.0,,,451.25,652.5,,,,676.5,,,,,448.75,,,455.6666666666667,Millet
2016-08-15,418.0,,,,416.0,513.5,,703.0,,,,,653.5,879.5,510.5,,511.0,,569.75,,,,,717.5,702.0,,,,,,449.75,,,,,511.0,510.5,,,702.0,,,,609.0,,,451.0,612.5,,,,672.0,,,,,449.0,,,,Millet
2016-09-01,420.5,,,,427.25,561.0,,743.5,,,,,,,389.25,,401.0,,569.0,,,,,753.0,703.25,,,,,,374.0,,,,,538.5,449.25,,,703.5,,,,630.75,,,452.0,653.0,,,,642.0,,,,,449.25,,,,Millet
2016-09-15,421.0,,,,478.0,561.5,,759.25,,,,,702.5,667.0,389.25,,419.25,,567.75,,,,,761.75,703.5,,,,,,388.5,,,,,538.0,448.25,,,703.5,,,,625.25,,,452.0,653.0,,,,643.75,,,,,448.0,,,,Millet
2016-10-01,422.25,,,,491.5,561.5,,704.0,,,,,702.75,654.0,443.25,,449.75,,567.0,,,,,919.75,678.0,,,,,,445.0,,,,,535.75,476.25,,,704.0,,,,668.5,,,452.0,653.0,,,,637.5,,,,,446.25,,,,Millet
2016-10-15,421.0,,,,507.0,561.0,,703.0,,,,,655.0,634.0,468.0,,497.0,,557.0,,,,,932.0,603.0,,,,,,453.5,,,,,527.5,482.5,,,703.0,,,,707.5,,,452.0,653.0,,,,803.0,,,,,439.5,,,,Millet
2016-11-01,442.5,,,,518.5,558.5,,741.5,,,,,653.5,618.0,518.5,,524.0,,546.5,,,,,806.0,602.0,,,,,,453.0,,,,,518.0,489.25,,,701.0,,,,722.0,,,451.0,551.0,,,,802.0,,,,,458.75,,,,Millet
2016-11-15,468.0,,,,607.0,561.0,,720.0,,,,,656.5,617.0,559.0,,560.0,,588.0,,,,,891.5,700.25,,,,,,560.0,,,,,504.0,504.0,,,700.5,901.0,,,710.0,,,450.0,550.0,,,,799.0,,,,,572.25,,,,Millet
2016-12-01,469.0,,,,612.5,562.75,,798.5,,,,,,605.0,587.0,,597.0,,588.0,,,,,887.0,699.0,,,,,,587.0,,,,,503.5,561.75,,,799.0,,,,704.75,,,449.0,695.0,,,,797.0,,,,,587.5,,,,Millet
2016-12-15,469.75,,,,647.0,560.5,,796.75,,,,,727.5,,619.75,,675.25,,588.0,,,,,885.5,697.5,,,,,,626.0,,,,,508.25,595.5,,,798.75,,,,711.5,,,448.0,697.75,,,,797.25,,,,,618.75,,,,Millet
2017-01-01,468.5,,,,642.0,562.0,,847.75,,,,,,762.0,618.0,,674.0,,588.0,,,,,870.0,1288.5,,,,,,644.75,,,,,504.5,617.75,,,793.0,,,,647.75,,,456.0,694.0,,,,767.25,,,,,672.75,,,,Millet
2017-01-15,464.0,,,,712.0,911.75,,839.0,,,,,686.0,750.25,704.0,,707.0,,,,,,,859.0,1176.0,,,,,,676.0,,,,,,676.0,,,784.0,,,,644.0,,,448.0,737.5,,,,,,,,,704.0,,,,Millet
2017-02-01,503.75,,,,663.5,869.0,,787.0,,,,,686.75,906.5,691.25,,689.25,,,,,,,978.0,1078.0,,,,,,623.25,,,,,649.75,649.5,,,784.0,,,,648.0,,,461.0,735.5,,,,793.25,,,,,706.75,,,,Millet
2017-02-15,,,,,648.0,912.0,,875.5,,,,591.0,685.5,871.25,704.0,,704.25,,,,,,,873.75,1082.0,,,,,,593.0,,,,,647.5,648.5,,,787.0,,,,638.5,,,609.75,738.0,,,,790.5,,,647.5,,704.5,,,,Millet
2017-03-01,,,,,687.0,961.0,,848.0,,,,592.5,662.75,864.0,704.5,,690.75,,592.25,,,,,945.75,1191.25,,,,,,620.5,,,,,663.5,,,,892.0,,,,649.25,,,616.0,757.0,,,,795.25,,,648.5,,704.25,,,,Millet
2017-03-15,914.0,,,,729.5,960.25,,890.0,,,,673.0,640.5,854.0,729.0,,699.5,,591.25,,,,,981.0,1088.25,,,,,,671.5,,,,,703.5,,,,891.75,,,,651.0,,,594.0,791.0,,,,796.0,,,759.0,,703.5,,,,Millet
2017-04-01,913.5,,,,770.75,956.5,,867.0,,,,755.75,686.0,856.0,727.75,,678.75,,559.5,,,,,1043.5,1084.75,,,,,,699.25,,,,,699.75,,,,985.0,,,,648.75,,,631.0,787.0,,,,794.75,,,784.25,,700.0,,,,Millet
2017-04-15,906.0,,,,853.0,996.5,,884.5,,,,782.0,682.0,854.5,740.75,,835.5,,586.0,,,,,1025.5,1179.0,,,,,,752.0,,,,,699.0,,,,984.0,,,,646.25,,,669.0,984.5,,,,792.75,,,838.75,,720.75,,,,Millet
2017-05-01,904.25,,,,796.75,994.5,,871.75,,,,834.5,676.0,,751.25,,831.5,,585.0,,,,,1023.5,1177.75,,,,,,778.5,,,,,834.25,,,,984.0,,,,646.0,,,672.0,1085.0,,,,791.25,,,834.25,,751.25,,,,Millet
2017-05-15,905.0,,,,743.0,995.5,,984.5,,,,838.0,721.5,,699.5,,864.5,,615.0,,,,,1049.5,1084.25,,,,,,782.25,,,,,838.0,,,762.75,985.0,,,,639.5,,,787.5,1084.0,,,,791.5,,,838.0,,727.0,,,,Millet
2017-06-01,908.5,,,,756.25,912.5,,938.5,,,,761.0,724.0,1388.25,702.25,,817.5,,636.0,,,,,1091.75,1082.0,,,,,,732.75,,,,,648.0,,,768.0,983.25,,,,633.25,,,860.5,787.5,,,,788.5,,,788.0,,701.5,,,,Millet
2017-06-15,903.0,,,,705.5,951.25,,1030.75,,,,761.5,684.0,1366.5,704.75,,760.5,,647.0,,,,,1044.0,1080.5,,,,,,733.5,,,,,705.0,,,764.0,982.0,,,,546.0,,,825.5,787.0,,,,787.75,784.0,,451.25,,592.25,,,,Millet
2017-07-01,904.0,,,,518.5,820.0,,1053.5,,,,491.5,633.25,1357.0,702.0,,505.5,,647.0,,,,,1095.0,1079.0,,,,,,477.25,,883.0,,,842.0,,,708.0,979.5,,,,568.0,,,832.0,783.5,,,,609.25,793.0,,561.25,,366.5,,,,Millet
2017-07-15,767.0,,,,512.0,812.5,,1029.0,,,,421.5,637.5,1345.0,646.5,,534.5,,648.0,,,,,1098.25,979.0,,,,,,449.5,,,,,844.0,,,685.0,979.0,,,,608.0,,,784.0,783.0,,,,611.0,799.0,,478.5,,394.25,,,,Millet
2017-08-01,847.0,,,,511.25,769.0,,978.5,,,,421.5,633.5,,587.25,,557.75,,673.0,,,,,1057.75,975.25,,,,,,447.75,,,,,840.25,,,683.5,978.5,,,,632.0,,,763.0,732.0,,,,610.75,777.0,,477.0,,502.08333333333337,,,,Millet
2017-08-15,768.0,,,,544.5,678.0,,1082.5,,,,421.5,,,562.0,,562.0,,,,,,,1029.5,985.0,,,,,,393.5,,,,,843.0,,,739.0,985.0,,,,627.5,,,788.5,839.0,,,,730.75,791.0,,505.75,,506.0,,,,Millet
2017-09-01,767.0,,,,524.0,677.0,,987.25,,,,337.0,,,617.0,,562.0,,,,,,,1032.0,986.25,,,,,,491.0,,,,,841.0,,,740.0,986.5,,,,633.75,,,839.0,887.0,,,,731.0,786.5,,491.5,,478.0,,,,Millet
